1.GeneID	2.Base mean	3.log2(FC)	4.StdErr	5.Wald-Stats	6.P-value	7.P-adj
ENSG00000140199	139.6299816	0.084478435	0.144168246	0.585971169	0.55789489	0.824291371
ENSG00000167216	81.55061699	0.092837873	0.158401126	0.586093521	0.55781267	0.824291371
ENSG00000105298	228.959315	0.073198299	0.124838832	0.586342387	0.557645452	0.824291371
ENSG00000131943	132.972984	0.081684867	0.139275468	0.586498603	0.5575405	0.824291371
ENSG00000119574	136.7363612	-0.082892076	0.141302717	-0.586627613	0.557453833	0.824291371
ENSG00000127054	891.3727001	-0.055165323	0.094273212	-0.585164349	0.558437214	0.824593507
ENSG00000084652	979.66209	0.047103024	0.080497325	0.585150178	0.558446741	0.824593507
ENSG00000204084	325.7504824	-0.062615783	0.106990195	-0.585247865	0.558381065	0.824593507
ENSG00000063660	369.3182591	0.099515374	0.170161475	0.584829053	0.558662667	0.824593507
ENSG00000128045	683.013124	0.061120945	0.10451445	0.584808554	0.558676452	0.824593507
ENSG00000079819	1614.751378	0.046568467	0.079587088	0.585125906	0.558463061	0.824593507
ENSG00000153317	521.7572486	0.059520577	0.101765782	0.584878101	0.558629684	0.824593507
ENSG00000122692	943.874092	0.050356054	0.086070866	0.585053414	0.558511802	0.824593507
ENSG00000148090	164.6525511	-0.077080838	0.131836006	-0.584672126	0.5587682	0.824593507
ENSG00000182831	727.7390351	0.051143436	0.087385546	0.585261963	0.558371587	0.824593507
ENSG00000075275	310.8765123	0.069047863	0.118086814	0.5847212	0.558735197	0.824593507
ENSG00000213189	224.5345096	0.070231264	0.12014001	0.584578475	0.558831185	0.824596728
ENSG00000115504	694.3995039	-0.054341656	0.093109914	-0.583629101	0.559469877	0.825050684
ENSG00000011523	467.1271378	-0.056221108	0.096359884	-0.583449315	0.559590868	0.825050684
ENSG00000054356	54.23623875	0.098042409	0.168097155	0.583248475	0.559726043	0.825050684
ENSG00000113719	1478.021984	0.042643251	0.073139615	0.583039043	0.559867017	0.825050684
ENSG00000220884	131.6821109	0.086871387	0.148748093	0.584016811	0.559209002	0.825050684
ENSG00000120254	1224.432676	-0.043783222	0.075078817	-0.583163447	0.559783275	0.825050684
ENSG00000253250	60.40787502	0.096797175	0.166015755	0.583060172	0.559852794	0.825050684
ENSG00000136014	3500.366608	0.036213582	0.062033482	0.583774771	0.559371854	0.825050684
ENSG00000231313	33.28072157	-0.100132623	0.171585527	-0.583572664	0.559507856	0.825050684
ENSG00000172992	314.721044	-0.068651671	0.117572647	-0.583908525	0.559281857	0.825050684
ENSG00000176155	39.19039364	-0.099649796	0.170915249	-0.58303631	0.559868857	0.825050684
ENSG00000130528	25.96811782	0.099275166	0.17009677	0.583639337	0.559462989	0.825050684
ENSG00000158528	232.4668982	0.074920648	0.128541931	0.582849875	0.559994366	0.825088125
ENSG00000241468	713.6859049	-0.057256034	0.098240018	-0.582817829	0.560015941	0.825088125
ENSG00000186635	699.6039351	-0.050614968	0.086878072	-0.582597737	0.560164129	0.825216806
ENSG00000129250	1709.95594	-0.044509599	0.076413685	-0.582482035	0.560242039	0.825241939
ENSG00000115661	199.9108424	-0.076808862	0.131982165	-0.581963955	0.56059096	0.825497964
ENSG00000152413	783.5806716	-0.053636145	0.092159329	-0.581993661	0.560570951	0.825497964
ENSG00000183495	1232.117361	-0.058498718	0.100521408	-0.581952829	0.560598455	0.825497964
ENSG00000099994	49.40397191	-0.097596313	0.167748924	-0.58179993	0.560701451	0.825559991
ENSG00000171603	1874.498204	0.046538907	0.080047677	0.581389849	0.560977738	0.825877125
ENSG00000011021	315.8802724	0.066385995	0.114285547	0.580878303	0.561322477	0.825948699
ENSG00000162545	42.14140052	-0.099672262	0.171549231	-0.581012581	0.561231975	0.825948699
ENSG00000136720	713.0107934	-0.054697617	0.094159272	-0.580905264	0.561304305	0.825948699
ENSG00000163923	362.0031594	0.066027143	0.113680614	0.580812688	0.561366703	0.825948699
ENSG00000107331	144.1656915	0.088315124	0.152064134	0.580775508	0.561391764	0.825948699
ENSG00000268362	31.45102235	0.09966129	0.171580815	0.580841685	0.561347158	0.825948699
ENSG00000136536	1393.621365	-0.04181931	0.072025679	-0.580616673	0.561498833	0.826016614
ENSG00000005700	623.4589151	-0.053405267	0.092060941	-0.580107764	0.561841948	0.826078098
ENSG00000054983	160.4558942	0.081962067	0.141257059	0.580233422	0.561757218	0.826078098
ENSG00000127578	55.20494674	0.099452397	0.171439215	0.580102967	0.561845183	0.826078098
ENSG00000167037	80.20828819	0.0915018	0.157661366	0.580369196	0.561665673	0.826078098
ENSG00000100299	52.17051841	0.098624167	0.169946995	0.580323098	0.561696754	0.826078098
ENSG00000130590	31.70674011	-0.099536345	0.171626502	-0.579959058	0.561942228	0.826131219
ENSG00000095321	83.55955702	-0.096737448	0.166828855	-0.579860409	0.562008756	0.82613947
ENSG00000100097	45.83249566	-0.099084345	0.170915319	-0.579727697	0.562098262	0.826181493
ENSG00000204524	37.64843978	0.099075484	0.171044441	0.579238256	0.562428421	0.82648762
ENSG00000183864	944.8200241	0.047901367	0.082688282	0.579300546	0.562386397	0.82648762
ENSG00000229944	498.2694437	-0.059904397	0.103451086	-0.579060109	0.562548616	0.826574683
ENSG00000177606	135.1040272	0.090761179	0.1567835	0.578894971	0.562660043	0.826648847
ENSG00000235720	39.97072136	0.098802208	0.170801867	0.578460941	0.562952961	0.826720958
ENSG00000229132	924.7804991	-0.047156564	0.081490627	-0.578674696	0.562808693	0.826720958
ENSG00000071889	219.275071	0.079484012	0.137402034	0.578477698	0.56294165	0.826720958
ENSG00000185418	129.6975608	0.085572115	0.147928921	0.578467784	0.562948342	0.826720958
ENSG00000224058	28.97891492	-0.099110149	0.17140833	-0.578210807	0.563121803	0.826879373
ENSG00000066455	481.1898374	-0.057970669	0.100288485	-0.578039131	0.563237701	0.826960019
ENSG00000164758	89.02467324	-0.089230808	0.154430102	-0.577807093	0.563394366	0.827100497
ENSG00000124440	262.2351516	-0.069803105	0.120848335	-0.577609156	0.563528024	0.827207172
ENSG00000118777	65.53507448	0.09388454	0.162582813	0.577456733	0.563630959	0.82726873
ENSG00000114631	454.6144821	-0.061771662	0.107016037	-0.577218737	0.563791701	0.827319785
ENSG00000203644	31.29709373	0.099023424	0.17157779	0.577134276	0.563848752	0.827319785
ENSG00000172461	153.2496318	0.07814062	0.135353481	0.577307799	0.563731546	0.827319785
ENSG00000058799	338.8388464	0.061542325	0.106698232	0.576788613	0.564082263	0.827448662
ENSG00000178700	46.81203203	0.097218462	0.168654516	0.576435568	0.564320809	0.827448662
ENSG00000112851	488.5758405	-0.057935791	0.100441003	-0.576814146	0.564065012	0.827448662
ENSG00000218069	52.72311757	0.097955313	0.169872337	0.576640756	0.564182161	0.827448662
ENSG00000198517	29.63372205	0.098869236	0.171462393	0.576623446	0.564193857	0.827448662
ENSG00000128563	252.695338	0.067718099	0.117495263	0.576347481	0.564380336	0.827448662
ENSG00000077147	2524.402306	-0.038377907	0.066591078	-0.576322059	0.564397516	0.827448662
ENSG00000126261	2861.797929	0.037785982	0.065568578	0.576281856	0.564424685	0.827448662
ENSG00000053501	57.27200847	-0.095588098	0.165910677	-0.576141933	0.56451925	0.827497846
ENSG00000114770	683.9425314	0.059198036	0.102849287	0.575580425	0.564898815	0.827949821
ENSG00000103479	314.7293809	0.064630715	0.112302576	0.575505183	0.564949686	0.827949821
ENSG00000138434	114.1977773	0.083439229	0.145063095	0.575192673	0.565160997	0.828080536
ENSG00000205133	111.5803374	0.084516335	0.146930007	0.575214938	0.565145941	0.828080536
ENSG00000134086	462.1955171	-0.055287757	0.096170493	-0.574893142	0.565363568	0.828198392
ENSG00000179958	576.1834383	0.058617403	0.101949859	0.574963067	0.565316275	0.828198392
ENSG00000235636	139.5930076	-0.07968868	0.138702897	-0.574527871	0.565610646	0.828365268
ENSG00000147065	3698.636071	0.039009573	0.067886978	0.574625261	0.565544764	0.828365268
ENSG00000196116	26.95131106	-0.098048822	0.170681811	-0.574453846	0.565660725	0.828365268
ENSG00000076321	168.5302723	-0.076586846	0.133444941	-0.573920939	0.566021303	0.828714338
ENSG00000260708	22.15285711	-0.095424927	0.166252306	-0.573976564	0.565983661	0.828714338
ENSG00000243667	82.15309785	0.091350577	0.159257349	0.573603529	0.566236123	0.828849898
ENSG00000185133	77.19916478	-0.089970042	0.156849115	-0.573608857	0.566232517	0.828849898
ENSG00000166681	2051.920966	0.041891076	0.073074452	0.573265692	0.566464811	0.828944605
ENSG00000107537	252.5271222	0.071205603	0.124190451	0.573358119	0.566402241	0.828944605
ENSG00000257674	56.32872568	0.095001257	0.165727695	0.573237065	0.566484191	0.828944605
ENSG00000163069	440.7911872	0.056731302	0.099004259	0.573018807	0.56663196	0.829052067
ENSG00000153291	25.49580319	0.097523012	0.17021267	0.57294802	0.566679889	0.829052067
ENSG00000248827	19.54013279	-0.095187232	0.166267312	-0.572495163	0.566986562	0.829053559
ENSG00000174165	42.9144739	-0.098307073	0.171637301	-0.572760537	0.566806842	0.829053559
ENSG00000111664	41.68661277	-0.097843776	0.170864281	-0.572640317	0.566888256	0.829053559
ENSG00000260916	35.74639701	0.09825046	0.171616634	0.572499632	0.566983535	0.829053559
ENSG00000127445	458.1658742	-0.06744006	0.117771485	-0.572634883	0.566891935	0.829053559
ENSG00000133392	29.13238514	0.098029638	0.171279767	0.572336362	0.56709412	0.829121438
ENSG00000105732	286.747594	0.065066715	0.113706248	0.572235174	0.567162661	0.829132264
ENSG00000137074	408.7054188	0.057943762	0.101302696	0.571986375	0.567331205	0.829289265
ENSG00000163882	648.2434605	-0.050882465	0.089024778	-0.571553974	0.567624184	0.829379378
ENSG00000169783	726.9393253	-0.057168759	0.100002463	-0.571673514	0.567543181	0.829379378
ENSG00000132823	289.2419596	-0.065398779	0.114426679	-0.571534367	0.567637471	0.829379378
ENSG00000100139	420.1375446	0.06287265	0.10996771	0.571737377	0.567499909	0.829379378
ENSG00000240857	158.530975	-0.076033436	0.133145369	-0.571055804	0.567961816	0.829431466
ENSG00000248590	319.5243842	0.061316457	0.107463474	0.570579518	0.568284706	0.829431466
ENSG00000124570	236.5390155	-0.070523857	0.123579856	-0.570674373	0.568220393	0.829431466
ENSG00000180998	48.92854543	-0.097419453	0.170632298	-0.570932081	0.568045683	0.829431466
ENSG00000153976	28.46287597	-0.0971162	0.170159753	-0.570735429	0.568178999	0.829431466
ENSG00000007171	30.22433236	0.097909661	0.171536479	0.570780407	0.568148506	0.829431466
ENSG00000182534	295.0338612	-0.064541596	0.112980631	-0.571262484	0.567821729	0.829431466
ENSG00000134049	151.284548	-0.078578283	0.137572983	-0.571175253	0.567880852	0.829431466
ENSG00000171223	28.3406757	-0.097559317	0.170967179	-0.570631845	0.568249227	0.829431466
ENSG00000196218	273.6677575	0.074167872	0.129874648	0.571072746	0.567950332	0.829431466
ENSG00000176463	152.5459222	0.076755912	0.13457354	0.570364074	0.568430791	0.829555406
ENSG00000126903	80.00555486	-0.090079103	0.158026318	-0.570025958	0.568660092	0.82980075
ENSG00000197056	355.6604211	-0.059360948	0.104408896	-0.568543013	0.569666307	0.830145635
ENSG00000197982	184.7069175	-0.077652229	0.13686625	-0.567358493	0.570470644	0.830145635
ENSG00000125703	264.2920802	0.066822121	0.117674741	0.567854416	0.570133827	0.830145635
ENSG00000144115	60.66587367	-0.095855925	0.168761821	-0.567995322	0.570038144	0.830145635
ENSG00000164051	210.9498531	-0.06901905	0.121393447	-0.568556632	0.569657063	0.830145635
ENSG00000114098	578.1030363	0.051915626	0.091238757	0.569008477	0.569350387	0.830145635
ENSG00000164144	533.9362959	-0.053456121	0.094106284	-0.56803987	0.570007895	0.830145635
ENSG00000197283	18.21058293	-0.092333561	0.162384418	-0.568610963	0.569620183	0.830145635
ENSG00000064419	2021.294507	-0.039194792	0.069048524	-0.56764127	0.570278578	0.830145635
ENSG00000230311	79.04251048	0.091856126	0.161833224	0.567597452	0.570308337	0.830145635
ENSG00000215102	46.04354163	0.09650904	0.169836886	0.568245463	0.569868305	0.830145635
ENSG00000196814	99.70612353	-0.084687393	0.149087309	-0.568038916	0.570008543	0.830145635
ENSG00000162236	227.547764	-0.068802033	0.120817572	-0.569470416	0.569036942	0.830145635
ENSG00000111269	424.0579896	-0.057631887	0.101512783	-0.567730343	0.570218085	0.830145635
ENSG00000187778	1011.481373	0.045483781	0.080036765	0.568286095	0.569840719	0.830145635
ENSG00000139625	163.4845557	-0.081327941	0.143011904	-0.568679523	0.569573646	0.830145635
ENSG00000225973	33.44404944	0.097399932	0.171626695	0.567510385	0.570367473	0.830145635
ENSG00000253954	136.6734648	-0.080930667	0.142619567	-0.567458374	0.5704028	0.830145635
ENSG00000095906	453.56198	-0.068771197	0.121148715	-0.56765932	0.570266319	0.830145635
ENSG00000132383	2089.076946	-0.04193313	0.073904699	-0.567394641	0.57044609	0.830145635
ENSG00000108582	1170.932759	0.044187687	0.077653923	0.569033539	0.56933338	0.830145635
ENSG00000136463	229.5923766	-0.069073936	0.121277668	-0.56955198	0.568981606	0.830145635
ENSG00000073350	601.09766	-0.06493834	0.114188854	-0.568692453	0.569564871	0.830145635
ENSG00000183248	332.9382883	0.06570787	0.115675714	0.568035135	0.570011111	0.830145635
ENSG00000184076	719.6199799	-0.052307627	0.09188398	-0.569279073	0.569166766	0.830145635
ENSG00000100060	22.22472816	0.095959344	0.169141116	0.567333044	0.570487931	0.830145635
ENSG00000081087	272.9601146	-0.064765295	0.114207197	-0.567085937	0.570655797	0.830300817
ENSG00000160190	271.0683496	-0.065512361	0.115555992	-0.566931757	0.570760547	0.830364143
ENSG00000196437	215.2306777	0.072003001	0.127126429	0.566388919	0.571129426	0.830811678
ENSG00000120306	174.5604463	-0.074959134	0.132379539	-0.566244107	0.57122785	0.830865734
ENSG00000215784	44.49351024	0.096179282	0.169935252	0.565976045	0.571410065	0.830866633
ENSG00000120925	142.3544205	-0.078629018	0.138889466	-0.566126576	0.571307738	0.830866633
ENSG00000139998	879.0473571	-0.049002429	0.08659018	-0.565912086	0.571453545	0.830866633
ENSG00000229676	34.70991422	-0.064438124	0.113871876	-0.565882696	0.571473526	0.830866633
ENSG00000167302	51.15468587	-0.095455918	0.168777578	-0.565572267	0.571684585	0.831084397
ENSG00000068078	197.6521062	-0.093979408	0.166273798	-0.565208763	0.571931777	0.831098989
ENSG00000253570	103.7475167	-0.085346361	0.150986825	-0.565257009	0.571898966	0.831098989
ENSG00000139117	74.79283041	-0.091255111	0.16139811	-0.565403835	0.571799117	0.831098989
ENSG00000103227	20.92680329	0.09509998	0.168260494	0.565194946	0.571941174	0.831098989
ENSG00000133460	47.47040038	0.095292908	0.168628097	0.565106938	0.57200103	0.831098989
ENSG00000185515	347.963367	-0.06154394	0.109016792	-0.564536329	0.572389183	0.831573872
ENSG00000163041	296.0390658	0.063802583	0.113095425	0.564148224	0.572653261	0.831862804
ENSG00000130810	41.83260007	0.096547495	0.17116415	0.564063767	0.572710736	0.831862804
ENSG00000101624	182.0791143	-0.071605704	0.1269759	-0.563931453	0.572800783	0.8319045
ENSG00000225485	958.7522206	-0.047626124	0.084471312	-0.563814184	0.572880598	0.831931328
ENSG00000258608	111.577135	-0.082702669	0.146735668	-0.563616671	0.573015039	0.832021569
ENSG00000158201	57.33589464	-0.09290178	0.164853154	-0.563542633	0.573065438	0.832021569
ENSG00000196981	38.24308464	-0.096396982	0.171093106	-0.563418268	0.573150101	0.832055413
ENSG00000100902	60.71359405	0.092513338	0.164264578	0.563197124	0.573300661	0.832184905
ENSG00000162437	398.4341002	-0.058569129	0.104114105	-0.562547501	0.57374305	0.832194551
ENSG00000160679	1042.344967	0.043546377	0.077383604	0.562733899	0.573616097	0.832194551
ENSG00000253677	23.51715447	0.095641365	0.169963594	0.562716771	0.573627762	0.832194551
ENSG00000169155	227.8684034	-0.066898595	0.118865084	-0.562811156	0.573563483	0.832194551
ENSG00000129636	236.6132724	0.066555395	0.118294938	0.56262251	0.573691961	0.832194551
ENSG00000133027	203.1394336	-0.077192355	0.137258948	-0.562384863	0.57385383	0.832194551
ENSG00000154035	223.5946314	0.070681834	0.125566544	0.5629034	0.573500665	0.832194551
ENSG00000267470	26.42993116	0.096078975	0.170775359	0.562604437	0.57370427	0.832194551
ENSG00000167641	38.56834406	-0.096309656	0.171254783	-0.562376442	0.573859566	0.832194551
ENSG00000136021	725.8163556	-0.051999791	0.092480859	-0.562276254	0.573927814	0.832204535
ENSG00000144136	1384.746132	-0.043877352	0.078055498	-0.562130185	0.574027324	0.832259842
ENSG00000106536	17.70073276	0.090751093	0.16151214	0.561884035	0.574195032	0.832414006
ENSG00000103485	1150.926755	0.050200494	0.089369738	0.561716918	0.574308906	0.832490101
ENSG00000101457	322.8264244	-0.064755061	0.115308336	-0.561581788	0.574400992	0.8325346
ENSG00000236257	70.19911354	0.090085548	0.160574604	0.561019898	0.574783972	0.832644759
ENSG00000172974	859.1524204	0.0465141	0.082903118	0.561065745	0.574752719	0.832644759
ENSG00000115525	36.18869525	0.096199112	0.171420606	0.561187565	0.574669679	0.832644759
ENSG00000163492	124.7788698	-0.084333695	0.150230655	-0.56136143	0.574551172	0.832644759
ENSG00000131051	2073.998994	0.043380345	0.077287424	0.56128595	0.574602618	0.832644759
ENSG00000110801	32.02848276	-0.096247982	0.171646911	-0.560732385	0.574979986	0.83283975
ENSG00000138399	617.0389845	-0.052896871	0.094371385	-0.560518113	0.575126088	0.832856519
ENSG00000217648	19.2662797	-0.092911975	0.165775668	-0.560468106	0.575160188	0.832856519
ENSG00000169684	90.22429584	-0.08616833	0.153749782	-0.560445217	0.575175797	0.832856519
ENSG00000269067	120.1310996	-0.092310177	0.164800929	-0.560131414	0.575389805	0.833077456
ENSG00000188191	585.90888	-0.064050002	0.114391313	-0.559920158	0.575533898	0.8331082
ENSG00000054654	944.8348918	0.06400759	0.11430814	0.559956538	0.575509083	0.8331082
ENSG00000124299	794.6264116	-0.053504659	0.095589659	-0.559732709	0.575661768	0.833204365
ENSG00000125107	5695.511938	-0.037204904	0.066482565	-0.559618957	0.575739372	0.833227762
ENSG00000129810	221.4997703	0.06941207	0.124103655	0.559307216	0.575952071	0.833268828
ENSG00000119397	271.189254	0.067024502	0.119821259	0.55937071	0.575908747	0.833268828
ENSG00000196199	421.7315503	0.056541519	0.101069721	0.559430842	0.575867717	0.833268828
ENSG00000114686	1999.427449	-0.042069578	0.075236586	-0.559163845	0.576049906	0.833321474
ENSG00000267185	32.41712164	-0.09590546	0.17160238	-0.558881876	0.576242339	0.833510943
ENSG00000214077	25.11241311	0.094768051	0.169689629	0.558478743	0.576517516	0.833762263
ENSG00000172403	74.01384201	0.091335369	0.163570442	0.558385536	0.576581147	0.833762263
ENSG00000125967	58.47996968	-0.092966163	0.166499455	-0.558357159	0.576600521	0.833762263
ENSG00000116678	77.89371446	-0.091181371	0.16333776	-0.558238161	0.576681766	0.833790843
ENSG00000197355	39.71718888	-0.095749642	0.171589473	-0.55801583	0.576833575	0.833896337
ENSG00000136450	4551.047665	-0.044215136	0.079245525	-0.557951204	0.576877705	0.833896337
ENSG00000227081	549.5880843	-0.051955036	0.093139726	-0.557818217	0.576968522	0.833938729
ENSG00000127481	3313.243445	-0.086762527	0.155644651	-0.557439827	0.577226961	0.834201932
ENSG00000181104	525.8606573	-0.051713838	0.092781634	-0.557371488	0.577273642	0.834201932
ENSG00000215089	18.92335542	0.089721354	0.16116208	0.556715037	0.577722141	0.834761099
ENSG00000177971	533.3877513	-0.054086742	0.097169687	-0.556621551	0.577786026	0.834764471
ENSG00000113758	4221.655917	-0.047711836	0.085735367	-0.556501219	0.577868261	0.83479435
ENSG00000182149	1965.952926	0.038389385	0.069013795	0.556256683	0.578035395	0.834946856
ENSG00000254535	79.31270081	-0.090055558	0.1619627	-0.556026527	0.578192721	0.835085163
ENSG00000237682	83.84007853	0.088298103	0.158866891	0.555799273	0.578348082	0.835220604
ENSG00000249242	25.11143553	-0.09458701	0.170292001	-0.555440124	0.578593654	0.835409905
ENSG00000146540	363.798677	0.059454506	0.10704363	0.55542311	0.578605289	0.835409905
ENSG00000021645	31.59183715	-0.095305157	0.171642247	-0.555254657	0.578720488	0.835409905
ENSG00000102898	1678.36074	0.039585137	0.071292812	0.55524724	0.578725561	0.835409905
ENSG00000162735	727.1030579	-0.049290197	0.088795261	-0.555099412	0.578826665	0.835434035
ENSG00000197385	94.11020332	0.088729494	0.1598974	0.554915179	0.578952679	0.835434035
ENSG00000104969	1167.743181	0.043666455	0.078697788	0.554862547	0.578988682	0.835434035
ENSG00000089847	174.7725386	0.074015486	0.133364533	0.554986278	0.578904047	0.835434035
ENSG00000187961	117.7684392	0.082576523	0.148873045	0.55467746	0.579115296	0.835476695
ENSG00000065882	1245.690073	-0.047565738	0.085768351	-0.554583794	0.579179376	0.835476695
ENSG00000140563	28.83140402	-0.094925244	0.17117552	-0.554549178	0.579203059	0.835476695
ENSG00000220472	242.8667576	0.066626004	0.120276365	0.553940947	0.579619261	0.835580105
ENSG00000095574	204.3195099	0.071010074	0.128134359	0.554184491	0.579452591	0.835580105
ENSG00000111679	195.5661629	0.071093224	0.128317909	0.554039769	0.579551629	0.835580105
ENSG00000258301	25.86201789	0.094625333	0.170707672	0.554312132	0.579365249	0.835580105
ENSG00000002919	251.8549307	-0.064550761	0.116509423	-0.55403897	0.579552176	0.835580105
ENSG00000196267	81.95041534	-0.086221954	0.155662217	-0.553904186	0.57964442	0.835580105
ENSG00000131653	1561.557918	-0.04543167	0.08213219	-0.553153041	0.580158619	0.836143592
ENSG00000099875	1410.022361	-0.045871238	0.082922745	-0.553180415	0.580139877	0.836143592
ENSG00000105619	78.54481849	0.087108957	0.157522864	0.552992468	0.580268568	0.836213188
ENSG00000050748	662.0476261	-0.049292678	0.089163665	-0.552833692	0.580377296	0.836281012
ENSG00000110328	106.9505742	0.084572557	0.153093854	0.552422943	0.580658615	0.836597486
ENSG00000178685	19.0764344	-0.092069435	0.166778206	-0.552047163	0.580916041	0.836796501
ENSG00000007384	201.1579303	0.077818736	0.140965459	0.552041167	0.580920149	0.836796501
ENSG00000087076	50.94896346	-0.093612162	0.169691074	-0.55166226	0.581179771	0.836992679
ENSG00000215447	38.32101183	-0.094660256	0.171584279	-0.551683736	0.581165055	0.836992679
ENSG00000163624	281.4710887	0.062719907	0.113745216	0.55140699	0.58135471	0.837072364
ENSG00000119711	397.3326773	-0.056613573	0.102672161	-0.551401394	0.581358545	0.837072364
ENSG00000135747	218.022291	0.06951441	0.126117475	0.551187771	0.581504962	0.837105434
ENSG00000146223	1397.028344	-0.042648732	0.077364029	-0.551273405	0.581446266	0.837105434
ENSG00000122386	116.2510819	0.08260689	0.150012875	0.550665336	0.581863111	0.837532108
ENSG00000145362	376.5047326	-0.063633295	0.115594275	-0.550488291	0.581984506	0.837556331
ENSG00000145390	306.712877	0.066974244	0.121669448	0.550460656	0.582003455	0.837556331
ENSG00000260912	73.9421135	0.088671942	0.161157532	0.550219036	0.582169149	0.837617016
ENSG00000182841	71.0974737	-0.089817843	0.163231788	-0.550247255	0.582149796	0.837617016
ENSG00000176542	307.292812	0.063289651	0.115141412	0.549668879	0.582546506	0.837982151
ENSG00000127540	324.0177109	-0.061893325	0.112597938	-0.549684351	0.582535892	0.837982151
ENSG00000215845	185.2607235	0.073840784	0.134532944	0.548867672	0.583096265	0.838238194
ENSG00000211456	891.8675928	-0.049190597	0.089575458	-0.549152609	0.582900724	0.838238194
ENSG00000179837	1527.291347	-0.041715453	0.076039209	-0.548604508	0.583276891	0.838238194
ENSG00000136518	958.0159154	0.044724205	0.081560296	0.548357558	0.583446413	0.838238194
ENSG00000164707	29.41385529	-0.094075734	0.171433988	-0.548757774	0.583171692	0.838238194
ENSG00000165264	392.8195581	0.056049466	0.102216762	0.548339281	0.58345896	0.838238194
ENSG00000121350	27.09826286	0.093905964	0.171251493	0.548351213	0.583450768	0.838238194
ENSG00000171435	52.98573659	-0.092115828	0.167976196	-0.548386202	0.583426749	0.838238194
ENSG00000167395	402.6616442	0.055716651	0.10149746	0.548946264	0.583042327	0.838238194
ENSG00000136448	2185.087539	0.038487145	0.070126036	0.548828189	0.583123363	0.838238194
ENSG00000221983	4234.295679	-0.037986829	0.069277471	-0.548328741	0.583466196	0.838238194
ENSG00000178229	62.83006869	-0.090348365	0.164750038	-0.548396629	0.583419591	0.838238194
ENSG00000128463	560.371196	-0.052096796	0.095100414	-0.547808301	0.583823538	0.838662729
ENSG00000204604	195.1812884	-0.068244772	0.124673703	-0.547387065	0.58411284	0.838912003
ENSG00000100372	502.7464838	-0.053637269	0.097989898	-0.547375502	0.584120782	0.838912003
ENSG00000213856	91.94110641	0.085705047	0.156670343	0.547040654	0.584350803	0.839064646
ENSG00000133247	125.1021148	-0.081103464	0.148243444	-0.54709646	0.584312464	0.839064646
ENSG00000153936	412.2303507	-0.056384095	0.103170756	-0.546512379	0.584713781	0.839125935
ENSG00000106245	309.9878163	0.060208406	0.110183367	0.546438247	0.584764726	0.839125935
ENSG00000104369	439.9220389	-0.057229432	0.104650984	-0.546859946	0.584474955	0.839125935
ENSG00000127080	63.67946461	-0.089007383	0.162816499	-0.546672996	0.584603409	0.839125935
ENSG00000165644	67.31695359	0.091042708	0.16658542	0.54652267	0.584706709	0.839125935
ENSG00000136319	201.4836495	0.068404226	0.12513159	0.546658327	0.58461349	0.839125935
ENSG00000219023	67.17829221	0.088078801	0.161224886	0.546310207	0.584852721	0.839163416
ENSG00000212694	73.04188087	0.091073776	0.166743438	0.546191065	0.584934607	0.839170585
ENSG00000175886	105.3625341	-0.081639719	0.149490462	-0.546119917	0.58498351	0.839170585
ENSG00000040608	152.5921463	0.084181069	0.154168503	0.546032863	0.585043348	0.839170585
ENSG00000187676	111.1332046	0.079386544	0.145479892	0.545687401	0.585280834	0.839422448
ENSG00000188643	147.9278753	-0.07489075	0.137277692	-0.545542022	0.585380787	0.839477026
ENSG00000251196	29.94930373	0.093580125	0.171590112	0.545370145	0.585498969	0.839557731
ENSG00000255135	76.3673885	0.086723559	0.159082587	0.545148029	0.585651712	0.839687971
ENSG00000172071	290.9007246	-0.060780238	0.111585122	-0.54469841	0.585960958	0.839781288
ENSG00000174912	25.53924214	0.093000989	0.170749885	0.54466209	0.585985943	0.839781288
ENSG00000205903	52.73934017	0.091952961	0.168843939	0.54460327	0.586026405	0.839781288
ENSG00000100603	777.7205714	0.048892997	0.089752706	0.544752347	0.585923857	0.839781288
ENSG00000100629	124.7222075	-0.080491799	0.14774523	-0.544801339	0.585890158	0.839781288
ENSG00000138587	62.03891392	0.089153076	0.163877107	0.544023978	0.586424973	0.83999741
ENSG00000105397	195.3913663	0.068021322	0.124987108	0.544226711	0.586285473	0.83999741
ENSG00000138942	250.0664971	-0.063078484	0.115939626	-0.5440632	0.586397983	0.83999741
ENSG00000100348	551.4788323	-0.052711203	0.096861475	-0.544191617	0.58630962	0.83999741
ENSG00000141429	1412.237371	-0.041698873	0.076703639	-0.543636173	0.586691862	0.840290953
ENSG00000157927	39.55079167	-0.093280296	0.171647751	-0.543440246	0.586826722	0.840376505
ENSG00000128617	27.23837962	-0.092731412	0.170659998	-0.543369348	0.586875526	0.840376505
ENSG00000123684	247.6140855	0.068416504	0.125985767	0.543049471	0.587095741	0.840566038
ENSG00000135018	2293.741748	0.036219364	0.066715959	0.542889057	0.587206191	0.840566038
ENSG00000161920	86.86896097	0.084968314	0.156512664	0.542884591	0.587209266	0.840566038
ENSG00000226328	24.08058512	-0.09067296	0.167041488	-0.542817005	0.587255804	0.840566038
ENSG00000197093	68.77521144	0.088777399	0.163625522	0.542564495	0.587429691	0.840726199
ENSG00000164305	1220.824382	-0.04039472	0.074482907	-0.542335444	0.587587443	0.840863238
