1.GeneID	2.Base mean	3.log2(FC)	4.StdErr	5.Wald-Stats	6.P-value	7.P-adj
ENSG00000240950	49.50827474	-0.191859895	0.181270726	-1.058416324	0.289865681	0.935130796
ENSG00000169860	185.9402819	-0.188767782	0.179074048	-1.054132546	0.291822237	0.935130796
ENSG00000073849	1881.071715	0.112456209	0.106693604	1.054010784	0.29187798	0.935130796
ENSG00000243232	29.60390694	-0.179558857	0.170237091	-1.054757546	0.291536226	0.935130796
ENSG00000164284	501.568405	-0.149215786	0.141210702	-1.056688935	0.290653577	0.935130796
ENSG00000112667	129.8327625	-0.186884426	0.176875911	-1.056584953	0.290701051	0.935130796
ENSG00000178397	258.6342795	0.164256496	0.155469877	1.056516532	0.290732292	0.935130796
ENSG00000091073	207.9926662	0.17416644	0.164928082	1.056014462	0.290961608	0.935130796
ENSG00000161036	287.1538912	0.160988971	0.152632784	1.054747	0.29154105	0.935130796
ENSG00000067445	565.6709527	-0.141273094	0.133836486	-1.055564874	0.291167056	0.935130796
ENSG00000102053	42.21289626	-0.19305822	0.182127313	-1.060017945	0.289136435	0.935130796
ENSG00000225912	103.7774241	0.193288097	0.18266016	1.058184211	0.289971468	0.935130796
ENSG00000101856	2932.081562	0.106654396	0.10064203	1.059740105	0.289262852	0.935130796
ENSG00000104687	1026.636262	-0.122791289	0.115736813	-1.060952734	0.288711382	0.935130796
ENSG00000104381	443.1300317	-0.147594503	0.139149656	-1.060688951	0.288831283	0.935130796
ENSG00000169398	1989.359538	0.121512234	0.115048824	1.056179709	0.290886119	0.935130796
ENSG00000213866	1102.379453	0.121715751	0.11462867	1.06182642	0.288314493	0.935130796
ENSG00000066697	230.3867981	-0.170202244	0.160253194	-1.06208332	0.288197862	0.935130796
ENSG00000152457	80.14096864	0.195348229	0.183844305	1.062574276	0.287975058	0.935130796
ENSG00000122378	595.0561711	0.138391189	0.130572352	1.059881267	0.289198619	0.935130796
ENSG00000107957	398.334595	-0.15206198	0.143141703	-1.062317806	0.288091433	0.935130796
ENSG00000129084	212.8417089	0.1717221	0.161751073	1.06164427	0.288397208	0.935130796
ENSG00000149485	2605.937855	0.107596881	0.101716885	1.057807471	0.290143226	0.935130796
ENSG00000033327	194.9133864	-0.174731713	0.164459076	-1.062463185	0.288025462	0.935130796
ENSG00000077616	25.60669475	-0.177695541	0.168428242	-1.055022241	0.291415153	0.935130796
ENSG00000149547	2554.396162	0.107839386	0.10202038	1.057037679	0.290494391	0.935130796
ENSG00000111674	1075.44959	0.122266534	0.115145229	1.06184629	0.288305471	0.935130796
ENSG00000139209	587.2248787	0.140804881	0.133174486	1.057296217	0.290376419	0.935130796
ENSG00000135447	75.18296851	-0.195264915	0.184529606	-1.058176619	0.289974929	0.935130796
ENSG00000166986	4012.711663	0.118967184	0.112733496	1.055295784	0.291290069	0.935130796
ENSG00000129473	189.8508602	-0.177016485	0.167052117	-1.05964826	0.289304649	0.935130796
ENSG00000092020	211.8140253	-0.171261325	0.162024419	-1.057009344	0.290507323	0.935130796
ENSG00000185567	18.39342484	-0.165717415	0.156789173	-1.056944251	0.290537031	0.935130796
ENSG00000140104	22.78723622	0.174281129	0.164419183	1.059980508	0.289153467	0.935130796
ENSG00000248905	39.65733551	-0.190984787	0.179606949	-1.063348539	0.287623921	0.935130796
ENSG00000137845	1671.449973	0.116136853	0.10935657	1.062001606	0.288234956	0.935130796
ENSG00000103642	163.6491455	-0.180953137	0.170779759	-1.059570158	0.289340196	0.935130796
ENSG00000166949	192.9395861	-0.174626993	0.165461641	-1.05539261	0.291245802	0.935130796
ENSG00000137764	150.8902585	-0.182617638	0.171881105	-1.06246488	0.288024694	0.935130796
ENSG00000180185	196.7923683	0.17297954	0.163521125	1.057842155	0.290127411	0.935130796
ENSG00000176845	62.78761002	0.194923255	0.184822538	1.054650894	0.291585018	0.935130796
ENSG00000101670	162.828311	-0.179951943	0.169996116	-1.058565023	0.289797923	0.935130796
ENSG00000171552	774.4543218	-0.133131751	0.126262993	-1.054400409	0.291699635	0.935130796
ENSG00000101335	833.3495489	0.131291956	0.124550191	1.054128903	0.291823905	0.935130796
ENSG00000183617	218.3771684	-0.173520534	0.163765658	-1.059566065	0.289342059	0.935130796
ENSG00000087903	31.63796658	-0.186010283	0.175051529	-1.06260302	0.287962017	0.935130796
ENSG00000261824	109.4643115	-0.190038899	0.179996107	-1.0557945	0.291062112	0.935130796
ENSG00000188505	21.55060877	-0.165591746	0.156188661	-1.060203378	0.289052085	0.935130796
ENSG00000022556	1265.532823	-0.122421711	0.115656221	-1.058496552	0.289829122	0.935130796
ENSG00000269343	392.8914851	0.153943202	0.144761939	1.063423189	0.287590081	0.935130796
ENSG00000100316	19756.24816	-0.111431437	0.104937919	-1.061879615	0.28829034	0.935130796
ENSG00000143554	245.6687229	0.171552317	0.163109591	1.051761069	0.292909184	0.93557939
ENSG00000135847	521.7431681	-0.143666097	0.136544575	-1.052155295	0.292728306	0.93557939
ENSG00000143889	718.5534866	0.131568024	0.125261969	1.05034294	0.29356047	0.93557939
ENSG00000243547	805.3310437	0.131061642	0.12476461	1.0504713	0.29350148	0.93557939
ENSG00000198961	1135.379715	0.120780511	0.114711921	1.052902868	0.292385512	0.93557939
ENSG00000135324	72.90995017	-0.194252223	0.184636531	-1.052079035	0.29276329	0.93557939
ENSG00000106682	2646.617343	0.110757841	0.105417314	1.050660812	0.2934144	0.93557939
ENSG00000077454	249.7973319	0.164475621	0.156519649	1.050830506	0.293336442	0.93557939
ENSG00000215105	55.60280902	-0.194273723	0.184777665	-1.051391807	0.293078677	0.93557939
ENSG00000099219	483.0610734	0.144625503	0.137548159	1.051453574	0.293050321	0.93557939
ENSG00000122694	103.4241705	-0.190604492	0.181159989	-1.052133495	0.292738307	0.93557939
ENSG00000176978	40.78309323	-0.189601453	0.180398365	-1.05101536	0.293251535	0.93557939
ENSG00000148841	417.5972021	0.147994383	0.140709332	1.05177376	0.292903361	0.93557939
ENSG00000173599	227.6109361	0.169057659	0.160917993	1.050582694	0.293450293	0.93557939
ENSG00000135423	177.5667958	-0.1769213	0.167971621	-1.053280898	0.292212271	0.93557939
ENSG00000136159	782.0500974	-0.131867479	0.125346981	-1.052019588	0.292790563	0.93557939
ENSG00000267023	56.77074129	-0.194225686	0.184670398	-1.05174239	0.292917757	0.93557939
ENSG00000167088	1046.798205	-0.12522976	0.119195909	-1.050621293	0.293432557	0.93557939
ENSG00000101191	1366.887157	0.116382975	0.110577167	1.052504584	0.292568109	0.93557939
ENSG00000070404	37.80413009	0.189455226	0.180189811	1.051420307	0.293065593	0.93557939
ENSG00000104852	1996.533841	0.113449629	0.107851458	1.051906309	0.292842537	0.93557939
ENSG00000099995	2202.367673	0.111114682	0.105521877	1.05300138	0.29234036	0.93557939
ENSG00000127824	613.3246455	0.137638866	0.131063228	1.050171501	0.29363927	0.935607072
ENSG00000104960	435.4078529	0.145055045	0.138191509	1.049666848	0.293871311	0.936122886
ENSG00000172922	147.4562745	0.185510592	0.176786447	1.049348494	0.294017754	0.936365851
ENSG00000118985	367.5621786	0.155490386	0.148295225	1.048519164	0.294399478	0.936389528
ENSG00000065615	172.6008143	-0.175978874	0.167808628	-1.048687878	0.294321795	0.936389528
ENSG00000157110	1705.579156	0.113425163	0.108164451	1.048636238	0.294345571	0.936389528
ENSG00000204856	202.7807507	0.17692845	0.168809617	1.04809461	0.29459502	0.936389528
ENSG00000100897	770.0787626	-0.131029892	0.124933067	-1.048800733	0.29426984	0.936389528
ENSG00000141542	32.41549494	-0.185223807	0.176676399	-1.048378892	0.294464075	0.936389528
ENSG00000197818	157.8913077	0.180203462	0.171914253	1.048217113	0.294538588	0.936389528
ENSG00000130312	422.9637276	0.148926926	0.142111184	1.047960629	0.294656747	0.936389528
ENSG00000105287	446.1137192	0.14727578	0.140466988	1.048472547	0.294420944	0.936389528
ENSG00000143570	3138.492589	-0.107717818	0.102842125	-1.047409495	0.294910755	0.936527632
ENSG00000229273	20.80125875	-0.168553319	0.160917698	-1.047450473	0.294891863	0.936527632
ENSG00000168060	40.12372779	-0.189043177	0.180463408	-1.047542985	0.294849218	0.936527632
ENSG00000167107	59.98243369	-0.193616146	0.184886433	-1.047216623	0.29499968	0.936587136
ENSG00000154767	562.5756317	0.136691096	0.130670055	1.046078199	0.29552493	0.936784182
ENSG00000164211	765.1545129	0.132412386	0.12650076	1.04673194	0.295223228	0.936784182
ENSG00000002822	239.5790612	0.165231678	0.157998263	1.045781611	0.295661873	0.936784182
ENSG00000106012	66.37101215	-0.193719261	0.185117662	-1.046465578	0.295346129	0.936784182
ENSG00000131171	756.4626632	-0.132476411	0.126642683	-1.04606447	0.295531268	0.936784182
ENSG00000104219	351.9661807	0.156132031	0.149306773	1.04571298	0.295693568	0.936784182
ENSG00000166199	92.20417218	-0.191145518	0.182743843	-1.045975148	0.295572507	0.936784182
ENSG00000173264	190.1296088	0.17800357	0.170118619	1.046349725	0.295399595	0.936784182
ENSG00000141076	1288.378076	-0.117147574	0.111991121	-1.046043413	0.295540989	0.936784182
ENSG00000185839	139.5901747	0.184097406	0.176114549	1.045327645	0.295871565	0.937125603
ENSG00000241478	22.87990025	0.172000367	0.164586147	1.045047659	0.296000943	0.937312905
ENSG00000119280	665.6700124	0.134072887	0.128350815	1.044581502	0.296216432	0.937350944
ENSG00000184347	18.59400154	0.162780565	0.155846934	1.044490007	0.29625874	0.937350944
ENSG00000147874	861.3161328	-0.126220025	0.120846937	-1.044461933	0.296271723	0.937350944
ENSG00000198053	91.58617306	-0.19114875	0.183020113	-1.044413899	0.296293936	0.937350944
ENSG00000231416	123.7152841	0.188733166	0.180803954	1.043855299	0.296552342	0.937406332
ENSG00000145332	163.2705825	0.179213683	0.171798575	1.043161636	0.296873438	0.937406332
ENSG00000165802	589.4982202	0.136725213	0.130936881	1.044207041	0.29638961	0.937406332
ENSG00000110237	133.7736556	0.183520542	0.175906215	1.043286286	0.296815721	0.937406332
ENSG00000151773	24.71604421	0.174699933	0.167379314	1.043736702	0.296607224	0.937406332
ENSG00000100564	32.2934118	0.183614398	0.175946409	1.043581388	0.296679108	0.937406332
ENSG00000162063	676.1409847	0.135034374	0.129425801	1.043334275	0.296793502	0.937406332
ENSG00000196214	361.2539072	0.156002889	0.149468474	1.043717685	0.296616025	0.937406332
ENSG00000163161	736.6908237	-0.131456848	0.126099987	-1.042481063	0.2971887	0.93794218
ENSG00000134597	178.2882221	-0.175416467	0.168245873	-1.042619729	0.297124448	0.93794218
ENSG00000189398	60.01740219	-0.192483761	0.184665018	-1.042340142	0.297254008	0.93794218
ENSG00000254934	1803.435206	-0.119177816	0.114353869	-1.042184374	0.297326206	0.937948202
ENSG00000114812	53.79318021	-0.19188391	0.184276958	-1.041279996	0.297745618	0.938289216
ENSG00000145734	553.9986402	0.150348956	0.144442667	1.040890192	0.297926514	0.938289216
ENSG00000113318	404.7196893	0.146589634	0.140769656	1.041343981	0.297715932	0.938289216
ENSG00000134595	296.5491101	0.16288882	0.156408688	1.041430764	0.297675671	0.938289216
ENSG00000185803	358.1010187	0.155365901	0.149260282	1.04090585	0.297919246	0.938289216
ENSG00000136828	313.2419029	-0.155292506	0.149167428	-1.041061767	0.297846882	0.938289216
ENSG00000236264	36.28103259	-0.184587126	0.177207567	-1.041643591	0.297576951	0.938289216
ENSG00000122786	4525.152872	0.129037889	0.123990347	1.040709145	0.298010558	0.93833244
ENSG00000166263	195.0450544	0.170989509	0.164374443	1.040243884	0.298226608	0.938791191
ENSG00000108788	402.363219	-0.150978869	0.145203081	-1.039777306	0.298443375	0.93925198
ENSG00000127463	893.7862534	0.123702375	0.120123224	1.02979566	0.303105939	0.9395948
ENSG00000173436	112.4013839	-0.187280276	0.180884538	-1.035358122	0.300501695	0.9395948
ENSG00000011009	1142.301551	0.120653073	0.116782279	1.033145388	0.301535866	0.9395948
ENSG00000116337	393.5364144	0.1476474	0.142423956	1.036675313	0.299887201	0.9395948
ENSG00000175984	48.79017484	-0.189940806	0.183351711	-1.035936919	0.300231572	0.9395948
ENSG00000159445	69.3970302	-0.190765525	0.184985824	-1.031244021	0.302426402	0.9395948
ENSG00000177807	19.55595253	-0.165083238	0.159739826	-1.033450713	0.301393024	0.9395948
ENSG00000152332	444.0543219	0.14387498	0.13917449	1.033774083	0.30124179	0.9395948
ENSG00000186205	404.6485486	-0.145319245	0.14104838	-1.030279435	0.30287885	0.9395948
ENSG00000163041	279.7157048	0.160896158	0.15538822	1.0354463	0.300460532	0.9395948
ENSG00000172554	55.39175104	-0.190326318	0.18441663	-1.032045309	0.302050893	0.9395948
ENSG00000084693	653.7325362	0.131715314	0.127155821	1.035857528	0.300268614	0.9395948
ENSG00000170634	25.12016762	0.175481512	0.169238145	1.036891019	0.29978665	0.9395948
ENSG00000178662	66.12508745	0.191131494	0.185063565	1.032788351	0.301702956	0.9395948
ENSG00000114942	2425.674275	-0.124655622	0.1206403	-1.033283422	0.301471283	0.9395948
ENSG00000132326	64.60908711	0.19109163	0.185100522	1.032366784	0.301900326	0.9395948
ENSG00000109171	432.7353764	0.14472756	0.1398639	1.034774235	0.300774358	0.9395948
ENSG00000138660	362.6528275	-0.153292695	0.148853001	-1.029826034	0.303091677	0.9395948
ENSG00000198589	2223.798356	-0.120356065	0.116517205	-1.032946722	0.301628832	0.9395948
ENSG00000170088	171.9482316	0.173940258	0.168052969	1.035032339	0.300653809	0.9395948
ENSG00000251593	35.20495611	-0.184553602	0.178032074	-1.036631197	0.299907768	0.9395948
ENSG00000164251	356.2955686	-0.152804655	0.147898468	-1.033172669	0.301523101	0.9395948
ENSG00000134987	787.7458624	0.127844507	0.123358514	1.036365494	0.300031662	0.9395948
ENSG00000184840	1607.703442	0.1278992	0.124138705	1.030292689	0.30287263	0.9395948
ENSG00000106100	46.65984807	-0.189869636	0.183371699	-1.035435872	0.3004654	0.9395948
ENSG00000272655	22.35255565	0.169359403	0.16445224	1.029839442	0.303085382	0.9395948
ENSG00000005889	171.6416225	0.173726705	0.168217153	1.032752619	0.301719682	0.9395948
ENSG00000226971	18.96135497	0.16376725	0.157977964	1.036646159	0.299900793	0.9395948
ENSG00000130224	116.5974594	-0.184273015	0.177908761	-1.035772576	0.300308255	0.9395948
ENSG00000253541	30.90118699	0.180066018	0.174618185	1.031198541	0.302447725	0.9395948
ENSG00000253336	121.4542058	0.182110552	0.176924331	1.02931322	0.303332513	0.9395948
ENSG00000014164	244.8436845	0.168116956	0.163230224	1.02993767	0.303039266	0.9395948
ENSG00000148019	502.6390161	0.138263431	0.133717506	1.033996486	0.301137806	0.9395948
ENSG00000119403	159.993095	-0.180385902	0.174047887	-1.036415351	0.300008412	0.9395948
ENSG00000165879	27.78266074	-0.178409491	0.171993706	-1.037302439	0.299594929	0.9395948
ENSG00000166024	327.1514225	0.153720931	0.148315218	1.036447459	0.299993439	0.9395948
ENSG00000148814	24.66197465	0.174067084	0.168604567	1.032398391	0.301885525	0.9395948
ENSG00000149050	32.38607583	0.181882981	0.176081882	1.03294546	0.301629423	0.9395948
ENSG00000167986	4989.757393	-0.100167451	0.096843204	-1.034326077	0.30098375	0.9395948
ENSG00000110697	425.4836504	0.147634748	0.142472096	1.03623623	0.300091948	0.9395948
ENSG00000175575	171.6673064	0.177039579	0.171083154	1.034815964	0.300754866	0.9395948
ENSG00000086827	520.3116332	-0.140793067	0.135854927	-1.036348631	0.300039526	0.9395948
ENSG00000256269	664.2554856	-0.130774723	0.127052539	-1.029296415	0.303340407	0.9395948
ENSG00000182934	808.3406202	-0.126940621	0.123310378	-1.029439882	0.303273016	0.9395948
ENSG00000248593	20.07140212	-0.163570473	0.158196025	-1.033973341	0.301148626	0.9395948
ENSG00000075089	249.0645687	-0.16329845	0.157855028	-1.034483678	0.300910103	0.9395948
ENSG00000151846	399.7384648	0.153313154	0.147907292	1.036548985	0.299946099	0.9395948
ENSG00000136144	641.6860313	-0.132188007	0.128245069	-1.030745341	0.302660256	0.9395948
ENSG00000165795	223.4167598	-0.165615611	0.160576427	-1.031381841	0.302361793	0.9395948
ENSG00000100596	953.6964922	0.12211689	0.118353608	1.031796938	0.302167254	0.9395948
ENSG00000187555	2703.90633	0.105619187	0.101673044	1.038812086	0.298892139	0.9395948
ENSG00000166669	184.347141	-0.172862998	0.166452376	-1.03851325	0.29903117	0.9395948
ENSG00000168434	157.1738162	-0.176959312	0.170311903	-1.039030796	0.298790414	0.9395948
ENSG00000103495	352.1767547	0.162422734	0.156348599	1.03884995	0.298874526	0.9395948
ENSG00000121274	281.6886041	0.160256294	0.154225256	1.039105385	0.298755727	0.9395948
ENSG00000011295	759.389528	-0.126627597	0.12301031	-1.029406373	0.303288756	0.9395948
ENSG00000136451	766.7102148	0.126239348	0.122469471	1.030782185	0.302642974	0.9395948
ENSG00000134779	1443.751689	0.115026606	0.11081473	1.03800827	0.299266205	0.9395948
ENSG00000142444	112.5497807	-0.18518185	0.178827884	-1.035531179	0.300420913	0.9395948
ENSG00000104889	760.0923802	0.136788068	0.13205574	1.035835839	0.300278734	0.9395948
ENSG00000256229	229.9769698	-0.167321741	0.162518292	-1.029556356	0.303218312	0.9395948
ENSG00000161249	1020.680655	-0.121499079	0.117981959	-1.029810665	0.303098893	0.9395948
ENSG00000181666	341.8366701	-0.151096016	0.146066186	-1.034435278	0.300932719	0.9395948
ENSG00000130758	89.59545348	0.189477253	0.182538787	1.038010915	0.299264973	0.9395948
ENSG00000237517	48.19074546	-0.190653566	0.183828684	-1.037126313	0.299676994	0.9395948
ENSG00000138867	759.4800203	-0.130545899	0.126620648	-1.03100009	0.302540778	0.9395948
ENSG00000183741	314.702748	-0.153285789	0.148795569	-1.030177112	0.302926872	0.9395948
ENSG00000100416	432.0450846	0.144296585	0.140056533	1.03027386	0.302881466	0.9395948
ENSG00000153898	30.51387205	-0.180026452	0.175056331	-1.028391553	0.303765681	0.94016274
ENSG00000143162	310.4315621	-0.154718661	0.15051709	-1.027914243	0.303990169	0.94016274
ENSG00000188295	164.4092589	-0.177169279	0.172508377	-1.027018406	0.304411797	0.94016274
ENSG00000168883	1238.235492	-0.117775024	0.114738472	-1.026464984	0.304672461	0.94016274
ENSG00000119013	243.6068075	0.161848387	0.157858142	1.025277408	0.305232312	0.94016274
ENSG00000163832	386.5603914	-0.146234595	0.142303417	-1.027625324	0.304126107	0.94016274
ENSG00000163689	49.36471365	0.188213362	0.183636068	1.024925899	0.305398153	0.94016274
ENSG00000113810	1665.627378	0.113042336	0.110272159	1.025121266	0.305305972	0.94016274
ENSG00000109576	109.2987545	-0.184013347	0.179206144	-1.026824991	0.30450288	0.94016274
ENSG00000113205	30.21248866	0.179340047	0.174547881	1.027454735	0.304206389	0.94016274
ENSG00000170915	203.1731002	-0.168595676	0.164297113	-1.026163354	0.304814592	0.94016274
ENSG00000122565	2822.458789	-0.115860871	0.112738675	-1.027694097	0.304093745	0.94016274
ENSG00000158467	391.3664961	-0.155596221	0.151670158	-1.025885534	0.304945542	0.94016274
ENSG00000078596	267.9154029	-0.162327786	0.158304312	-1.025416077	0.305166906	0.94016274
ENSG00000240509	206.4318162	-0.179731063	0.175313256	-1.025199501	0.305269064	0.94016274
ENSG00000156170	92.34704877	-0.187014073	0.182170859	-1.026586106	0.304615399	0.94016274
ENSG00000072422	191.2496214	-0.171805882	0.167544294	-1.025435593	0.305157701	0.94016274
ENSG00000107736	24.16428109	-0.170957483	0.166692609	-1.025585264	0.305087116	0.94016274
ENSG00000179532	40.97782186	-0.186197254	0.18142925	-1.026280235	0.304759511	0.94016274
ENSG00000110400	1975.593119	0.108141655	0.105333381	1.026660812	0.304580208	0.94016274
ENSG00000226525	425.1041185	-0.157848978	0.153445053	-1.028700336	0.303620512	0.94016274
ENSG00000134884	866.7931278	0.124006058	0.1209976	1.024863784	0.305427465	0.94016274
ENSG00000100888	2209.483619	0.120575706	0.117508449	1.026102436	0.304843302	0.94016274
ENSG00000122386	101.84947	0.185414616	0.180841207	1.025289639	0.305226543	0.94016274
ENSG00000135740	66.81255247	-0.189835152	0.185022069	-1.02601356	0.304885192	0.94016274
ENSG00000267312	47.30189092	-0.188093252	0.183230557	-1.02653867	0.304637746	0.94016274
ENSG00000088298	201.6207229	-0.16827831	0.164219229	-1.024717452	0.305496526	0.94016274
ENSG00000167747	1133.988275	0.119576825	0.116334198	1.027873379	0.304009393	0.94016274
ENSG00000132963	1234.232132	-0.13105271	0.127927483	-1.024429678	0.30563237	0.940363926
ENSG00000165548	58.33402032	-0.189237557	0.184759291	-1.02423838	0.305722695	0.940424998
ENSG00000067208	109.9585935	0.183670512	0.179431937	1.023622191	0.30601376	0.940873288
ENSG00000196353	41.45851098	-0.18583901	0.181628188	-1.023183749	0.306220975	0.940873288
ENSG00000111912	147.1242352	0.175978928	0.171958434	1.023380613	0.306127922	0.940873288
ENSG00000139132	574.0324081	-0.136293611	0.133139734	-1.023688475	0.305982441	0.940873288
ENSG00000100823	3978.552901	-0.104178735	0.101806363	-1.023302784	0.306164708	0.940873288
ENSG00000131914	18372.56887	-0.09392076	0.091852268	-1.022519771	0.30653496	0.94106264
ENSG00000185129	38.60675793	-0.184656491	0.180569447	-1.022634198	0.306480834	0.94106264
ENSG00000137500	500.0793673	0.139489863	0.136505739	1.021860798	0.306846789	0.94106264
ENSG00000168461	577.7205627	-0.138842449	0.135865019	-1.021914622	0.306821311	0.94106264
ENSG00000101194	231.8930469	0.165034028	0.161362227	1.022755022	0.306423689	0.94106264
ENSG00000197933	26.64182643	0.174693667	0.170883874	1.022294632	0.306641473	0.94106264
ENSG00000128203	125.3302759	0.180063481	0.176198571	1.02193497	0.30681168	0.94106264
ENSG00000160213	783.3777852	0.124785142	0.122065214	1.022282584	0.306647174	0.94106264
ENSG00000180914	44.6682707	0.184761144	0.180867879	1.021525464	0.307005551	0.941190771
ENSG00000176014	1237.328175	0.120013839	0.117490771	1.021474608	0.307029633	0.941190771
ENSG00000138326	9408.896039	-0.131687881	0.128952311	-1.021213814	0.307153149	0.941353151
ENSG00000070831	1863.10032	-0.11127858	0.108994359	-1.020957235	0.3072747	0.941509437
ENSG00000197852	255.6005277	-0.159000245	0.155831538	-1.020334181	0.307569998	0.94154945
ENSG00000177551	26.97543565	0.174057348	0.170570978	1.020439406	0.307520113	0.94154945
ENSG00000232842	50.75472095	0.188004158	0.184238735	1.020437739	0.307520903	0.94154945
ENSG00000070761	331.4209223	-0.154880333	0.151779615	-1.020429082	0.307525007	0.94154945
ENSG00000100207	1234.827723	0.122511938	0.120091062	1.02015867	0.307653215	0.941588189
ENSG00000272520	46.86686404	-0.186575671	0.182946404	-1.01983787	0.30780536	0.941621898
ENSG00000118518	299.137768	0.154800796	0.151768734	1.019978177	0.307738811	0.941621898
ENSG00000133398	154.3087826	-0.174063786	0.170709149	-1.019651187	0.30789392	0.941676934
ENSG00000128699	395.3672895	-0.14613502	0.14342874	-1.01886846	0.308265419	0.941788051
ENSG00000186350	454.7193984	0.141576478	0.138979982	1.018682514	0.308353717	0.941788051
ENSG00000076513	185.7464336	-0.168744024	0.16554427	-1.019328687	0.308046949	0.941788051
ENSG00000103742	195.8168775	0.166930098	0.163862361	1.018721425	0.308335238	0.941788051
ENSG00000101290	986.6525941	0.123995502	0.121714219	1.018742947	0.308325018	0.941788051
ENSG00000105486	903.4180065	-0.122225388	0.119918322	-1.019238646	0.308089683	0.941788051
ENSG00000182873	26.36713702	0.171457189	0.16947468	1.011697967	0.311682488	0.941886558
ENSG00000116285	725.231259	0.126469567	0.127647866	0.990769139	0.321798322	0.941886558
ENSG00000130939	1810.539173	0.108908669	0.107417478	1.013882206	0.310638963	0.941886558
ENSG00000171824	873.5005827	-0.118809356	0.12003017	-0.989829109	0.322257654	0.941886558
ENSG00000116661	275.0562428	-0.151243426	0.152945858	-0.988869055	0.322727213	0.941886558
ENSG00000142794	102.7602554	-0.179366637	0.180445635	-0.994020372	0.32021295	0.941886558
ENSG00000133216	300.8007578	-0.150248006	0.150338191	-0.999400118	0.317600903	0.941886558
ENSG00000158156	203.1725164	0.165105158	0.163331242	1.010860848	0.312083035	0.941886558
ENSG00000121775	200.5362325	0.165647103	0.167503309	0.988918394	0.32270307	0.941886558
ENSG00000054116	403.4010006	-0.15253025	0.151580127	-1.006268126	0.314286609	0.941886558
ENSG00000187815	57.19443581	0.184433076	0.184963601	0.997131733	0.318700572	0.941886558
ENSG00000132773	219.9239341	-0.15972344	0.161064217	-0.991675514	0.321355839	0.941886558
ENSG00000162374	20.95347109	0.159641589	0.161381532	0.98921845	0.322556273	0.941886558
ENSG00000116675	91.48400381	0.181850488	0.183059192	0.9933972	0.320516426	0.941886558
ENSG00000117528	436.8174884	-0.140825984	0.140544127	-1.002005471	0.316340951	0.941886558
ENSG00000162639	50.85042632	-0.184667923	0.184285933	-1.002072811	0.316308428	0.941886558
ENSG00000173947	81.72107528	-0.182130921	0.184154371	-0.989012206	0.32265717	0.941886558
ENSG00000116455	625.3950422	0.130780832	0.131958412	0.991076126	0.32164841	0.941886558
ENSG00000143543	708.3729329	0.129374206	0.129541667	0.998707285	0.317936511	0.941886558
ENSG00000163346	343.6516337	0.145528775	0.145676341	0.998987024	0.317800977	0.941886558
ENSG00000237872	620.8230226	0.138184433	0.138167686	1.000121212	0.317251852	0.941886558
ENSG00000160783	324.5536187	-0.150541252	0.151603122	-0.992995729	0.320712036	0.941886558
ENSG00000143258	255.9252867	0.157971403	0.156038489	1.012387421	0.31135285	0.941886558
ENSG00000117533	126.1371601	0.178310991	0.177119293	1.006728226	0.314065394	0.941886558
ENSG00000116711	32.09177122	-0.177653918	0.17564463	-1.011439505	0.311806122	0.941886558
ENSG00000134371	783.513247	0.122106137	0.122430682	0.997349154	0.318595062	0.941886558
ENSG00000081277	19.5166003	0.15933392	0.159937977	0.99622318	0.319141719	0.941886558
ENSG00000163431	20.59087072	-0.158686128	0.159176361	-0.996920187	0.318803252	0.941886558
ENSG00000163545	220.3935364	-0.162382442	0.163331217	-0.9941911	0.32012984	0.941886558
ENSG00000143479	64.73302393	0.183771865	0.185117956	0.992728468	0.320842298	0.941886558
ENSG00000196352	180.3501368	-0.167690988	0.166858662	-1.004988213	0.314902526	0.941886558
ENSG00000181873	124.7706652	0.177624031	0.177566516	1.000323911	0.317153779	0.941886558
ENSG00000054277	97.94281974	0.182738847	0.18255957	1.000982017	0.316835502	0.941886558
ENSG00000134317	46.14713103	0.183273435	0.183182805	1.000494753	0.317071136	0.941886558
ENSG00000119760	305.8986447	-0.15051637	0.149360558	-1.007738399	0.313580066	0.941886558
ENSG00000115325	87.28110458	-0.182621216	0.184374889	-0.990488545	0.321935385	0.941886558
ENSG00000158417	2561.03423	0.104201033	0.102916983	1.012476564	0.311310247	0.941886558
ENSG00000144229	26.4015227	-0.171495483	0.170895966	-1.003508083	0.315615779	0.941886558
ENSG00000177519	63.86524793	-0.18302234	0.184756136	-0.99061576	0.321873239	0.941886558
ENSG00000115159	672.2169513	-0.129944234	0.129525231	-1.00323491	0.315747533	0.941886558
ENSG00000153250	881.1438425	0.124193974	0.122155623	1.016686512	0.309302584	0.941886558
ENSG00000218175	734.4879754	-0.158952904	0.157895378	-1.006697634	0.314080099	0.941886558
ENSG00000223960	45.27972629	-0.182320976	0.182742037	-0.997695868	0.318426858	0.941886558
ENSG00000204120	967.1137065	0.121068584	0.121622319	0.995447093	0.319518864	0.941886558
ENSG00000168395	473.981794	0.137906309	0.138534403	0.995466155	0.319509597	0.941886558
ENSG00000196220	68.657935	-0.184406346	0.185060776	-0.996463702	0.319024895	0.941886558
ENSG00000131375	198.1020751	-0.165794101	0.163867748	-1.011755535	0.311654955	0.941886558
ENSG00000182568	432.7921015	0.138447608	0.138524734	0.999443234	0.317580025	0.941886558
